radicado,tipo_registro,case_type,situacion,terminado,ubicacion_interna,etapa,tramite_pendiente,encargado,tipo_proceso,ultimo_auto,status
"11001310305120260001200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260001300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260001400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260001600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260001700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260001900","civil","civil_ordinario","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Diego","Responsabilidad Civil Extracontractual","","archived"
"11001310305120260002000","civil","civil_ordinario","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | En curso | PendienteArchivar","Francesa","Declarativos Verbal Pertenencia","","archived"
"11001310305120260002100","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | En curso | PendienteArchivar","Diego","Ejecutivos","","archived"
"11001310305120260002200","civil","civil_ejecutivo","activo","no","Letra","sin_dato","Planner: Letra | En curso | Letra","Francesa","Ejecutivos","","received"
"11001310305120260002400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260002500","civil","civil_ordinario","activo","no","Estado 21","En trámite — entrada/estado","Planner: Estado 21 | En curso | Estado","Diego","Responsabilidad Civil Extracontractual","Auto Reconoce Personeria-Corre Traslado Objecio´n-Cuaderno Principal.pdf (2026-06-23)","received"
"11001310305120260002600","civil","civil_insolvencia","activo","no","Oficios pendientes de firma","sin_dato","Planner: Oficios Pendientes de firma | En curso","Francesa","Insolvencia De La Persona Natural","Auto Corrige Admisorio-Cuaderno Principal (2026-06-10)","received"
"11001310305120260002700","civil","civil_ejecutivo","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Diego","Diego","Ejecutivos","","received"
"11001310305120260002800","civil","civil_ordinario","activo","no","Despacho Entradas Junio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Junio 2026 | En curso | Despacho Fran","Francesa","Declarativos Verbal Servidumbres","","received"
"11001310305120260002900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260003000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260003100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260003200","civil","civil_otros","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Diego","Otros Procesos / Otros Procesos","","archived"
"11001310305120260003300","civil","civil_ordinario","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Francesa","Declarativos Verbal Pertenencia","","archived"
"11001310305120260003400","civil","civil_ejecutivo","activo","no","Entradas Abril 2026","En trámite — entrada/estado","Planner: Entradas Abril 2026 | En curso | Despacho Diego","Diego","Ejecutivos","","received"
"11001310305120260003500","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Francesa","Ejecutivos","Auto Rechaza (2026-04-14)","archived"
"11001310305120260003600","civil","civil_otros","activo","no","Despacho Entradas Junio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Junio 2026 | En curso | Despacho Diego","Diego","Otros Procesos / Rendición Provocada De Cuentas","","received"
"11001310305120260003700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260003800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260003900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260004000","civil","civil_ejecutivo","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Francesa","Ejecutivos","","received"
"11001310305120260004300","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | En curso | PendienteArchivar","Diego","Ejecutivos","","archived"
"11001310305120260004400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260004500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260004600","civil","civil_insolvencia","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Fran","Francesa","Insolvencia De La Persona Natural","","received"
"11001310305120260004700","civil","civil_otros","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Diego","Otros Procesos / Otros Procesos","","archived"
"11001310305120260004800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260004900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260005000","civil","civil_ordinario","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Francesa","Declarativos Verbal Pertenencia","","archived"
"11001310305120260005100","civil","civil_ordinario","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | En curso | PendienteArchivar","Diego","Responsabilidad Civil Contractual","110013103 051 2026 00051 00 (2026-04-07)","archived"
"11001310305120260005200","civil","civil_ejecutivo","activo","no","Letra","sin_dato","Planner: Letra | En curso","Francesa","Ejecutivos","","received"
"11001310305120260005300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260005400","civil","civil_insolvencia","activo","no","Despacho Entradas Junio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Junio 2026 | En curso | Despacho Diego","Diego","Insolvencia De La Persona Natural","","received"
"11001310305120260005500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260005600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260005900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260006000","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Francesa","Ejecutivos","","archived"
"11001310305120260006200","civil","civil_ejecutivo","activo","no","Letra","sin_dato","Planner: Letra | En curso | Letra","Francesa","Ejecutivos Con Garantía Real","","received"
"11001310305120260006300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260006400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260006500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260006600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260006700","civil","civil_ordinario","activo","no","Despacho Entradas Marzo","En trámite — entrada/estado","Planner: Despacho Entradas Marzo | En curso | Despacho Diego","Diego","Declarativos Especiales Deslinde Y Amojonamiento","","received"
"11001310305120260006800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260006900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260007000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260007100","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | En curso | PendienteArchivar","Francesa","Ejecutivos","","archived"
"11001310305120260007200","civil","civil_insolvencia","activo","no","Entradas Abril 2026","En trámite — entrada/estado","Planner: Entradas Abril 2026 | En curso | Despacho Fran","Diego","Insolvencia De La Persona Natural","","received"
"11001310305120260007300","civil","civil_ordinario","activo","no","Entradas Abril 2026","En trámite — entrada/estado","Planner: Entradas Abril 2026 | En curso | Despacho Diego","Francesa","Responsabilidad Civil Extracontractual","","received"
"11001310305120260007400","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Diego","Ejecutivos","","archived"
"11001310305120260007500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260007600","civil","civil_ordinario","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Fran","Francesa","Responsabilidad Civil Contractual","Auto Concede Apelacio´n (2026-04-29)","received"
"11001310305120260007700","civil","civil_ordinario","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | En curso | PendienteArchivar","Diego","Responsabilidad Civil Contractual","110013103 051 2026 00077 00 (2026-04-07)","archived"
"11001310305120260007900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260008000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260008100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260008200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Seguridad Social","","received"
"11001310305120260008300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260008400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260008500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260008600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260008700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho A La Salud","","received"
"11001310305120260008800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260008900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260009000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260009100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260009200","civil","civil_ordinario","activo","no","Despacho Entradas Marzo","En trámite — entrada/estado","Planner: Despacho Entradas Marzo | En curso | Despacho Diego","Diego","Responsabilidad Civil Extracontractual","","received"
"11001310305120260009400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260009500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Petición","","received"
"11001310305120260009600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260009700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260009800","civil","civil_ejecutivo","activo","no","Despacho Entradas Junio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Junio 2026 | En curso | Despacho Diego","Diego","Ejecutivos","","received"
"11001310305120260009900","civil","civil_insolvencia","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Fran","Francesa","Insolvencia De La Persona Natural","","received"
"11001310305120260010000","civil","civil_otros","activo","no","Entradas Abril 2026","En trámite — entrada/estado","Planner: Entradas Abril 2026 | En curso | Despacho Diego","Diego","Otros Procesos / Nulidad De Contrato","","received"
"11001310305120260010100","civil","civil_ejecutivo","activo","no","Estado 22","Para ingresar al despacho","Planner: Estado 22 | En curso | Estado;Para Ingresar al Despacho","Francesa","Ejecutivos","","received"
"11001310305120260010200","civil","civil_ordinario","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Diego","Procesos De Liquidación - Otros / Restitución De Inmuble","","archived"
"11001310305120260010300","civil","civil_otros","activo","no","Audiencias","sin_dato","Planner: Audiencia Programada 51 Permanente | En curso | Estado","Francesa","Otros Procesos / Otros Procesos","","received"
"11001310305120260010400","civil","civil_ejecutivo","activo","no","Entradas Abril 2026","En trámite — entrada/estado","Planner: Entradas Abril 2026 | En curso | Despacho Diego","Diego","Ejecutivos","","received"
"11001310305120260010500","civil","civil_insolvencia","activo","no","Pendiente ingreso al despacho","Para ingresar al despacho","Planner: Pendientes Ingreso al Despacho | No iniciado | Para Ingresar al Despacho","Francesa","Insolvencia De La Persona Natural","Auto Resuelve Impugnacio´n (2026-05-12)","received"
"11001310305120260010600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260010700","civil","civil_ordinario","activo","no","Entradas Abril 2026","En trámite — entrada/estado","Planner: Entradas Abril 2026 | En curso | Despacho Diego","Diego","Responsabilidad Civil Extracontractual","","received"
"11001310305120260010800","civil","civil_ejecutivo","activo","no","Oficios — Giovanny","sin_dato","Planner: Oficios Giovanny | En curso | Pendiente Oficios","Francesa","Ejecutivos","Auto libra Medidas Cautelares (2026-04-22)","received"
"11001310305120260010900","civil","civil_ejecutivo","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Diego","Ejecutivos Con Garantía Real","","received"
"11001310305120260011000","civil","civil_insolvencia","activo","no","Emplazamiento","Para ingresar al despacho","Planner: Emplazamientos | En curso | Para Emplazamiento;Para Ingresar al Despacho","Francesa","Insolvencia De La Persona Natural","","received"
"11001310305120260011100","civil","civil_ejecutivo","activo","no","Para rechazar demanda","sin_dato","Planner: Despacho para Rechazar | En curso","Diego","Ejecutivos","","received"
"11001310305120260011200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260011300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Mínimo Vital","","received"
"11001310305120260011400","civil","civil_otros","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | En curso | PendienteArchivar","Francesa","Otros Procesos / Interrogatorio De Parte","","archived"
"11001310305120260011500","civil","civil_ordinario","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Diego","Diego","Declarativos Verbal Pertenencia","","received"
"11001310305120260011600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260011700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260011800","civil","civil_ejecutivo","activo","no","Letra","sin_dato","Planner: Letra | En curso | Letra","Francesa","Ejecutivos","","received"
"11001310305120260011900","civil","civil_insolvencia","activo","no","Términos corriendo","Para ingresar al despacho","Planner: Términos | En curso | Para Ingresar al Despacho","Diego","Insolvencia De La Persona Natural","","admitted"
"11001310305120260012000","civil","civil_otros","activo","no","Emplazamiento","sin_dato","Planner: Emplazamientos | En curso | Para Emplazamiento","Francesa","Otros Procesos / Nulidad De Contrato","","received"
"11001310305120260012100","civil","civil_ejecutivo","activo","no","Entradas Abril 2026","En trámite — entrada/estado","Planner: Entradas Abril 2026 | En curso | Despacho Fran","Diego","Ejecutivos","","received"
"11001310305120260012200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260012300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260012500","civil","civil_ordinario","activo","no","Despacho Entradas Junio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Junio 2026 | En curso | Despacho Diego","Diego","Competencia Desleal","","received"
"11001310305120260012600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260012700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Seguridad Social","","received"
"11001310305120260012800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260012900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260013000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260013100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260013200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260013300","civil","civil_ejecutivo","activo","no","Oficios pendientes de firma","Para ingresar al despacho","Planner: Oficios Pendientes de firma | En curso | Pendiente Oficios;Para Ingresar al Despacho","Francesa","Ejecutivos","Auto Libra Mandamiento-FacturasElectro´nicas (2026-04-29)","received"
"11001310305120260013500","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Francesa","Ejecutivos","","archived"
"11001310305120260013600","civil","civil_ordinario","activo","no","Entradas Abril 2026","En trámite — entrada/estado","Planner: Entradas Abril 2026 | En curso | Despacho Diego","Diego","Declarativos Verbal Pertenencia","","received"
"11001310305120260013700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260013800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260013900","civil","civil_ejecutivo","activo","no","Para Fijar en Lista","sin_dato","Planner: Para Fijar en Lista | En curso | Para Fijar en Lista","Francesa","Ejecutivos","Auto Libra Mandamientode Pago (2026-04-14)","received"
"11001310305120260014000","civil","civil_otros","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | En curso","Diego","Otros Procesos","Auto Rechaza Demanda_01Principal (2026-05-26)","archived"
"11001310305120260014100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260014200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260014300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260014400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260014500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260014600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260014700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Mínimo Vital","","received"
"11001310305120260014800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260014900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260015000","civil","civil_ordinario","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Francesa","Declarativos Especiales Divisorio","","received"
"11001310305120260015100","civil","civil_otros","activo","no","Entradas Abril 2026","En trámite — entrada/estado","Planner: Entradas Abril 2026 | En curso | Despacho Diego","Diego","Otros Procesos / Interrogatorio De Parte","","received"
"11001310305120260015200","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Francesa","Ejecutivos Con Garantía Real","Auto Libra Mandamiento (2026-05-20)","archived"
"11001310305120260015300","civil","civil_insolvencia","activo","no","Despacho Entradas Julio 2026","Términos corriendo","Planner: Despacho Entradas Julio 2026 | En curso | Términos;Despacho Diego","Diego","Insolvencia De La Persona Natural","Auto Requiere Presentar Liquidacio´n (2026-05-05)","received"
"11001310305120260015500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260015600","civil","civil_otros","activo","no","Oficios — Giovanny","sin_dato","Planner: Oficios Giovanny | En curso | Para Emplazamiento;Pendiente Oficios","Francesa","Otros Procesos / Otros Procesos","Auto Admite Demanda Reconvencio´n-Cuaderno Principal (2026-06-17)","received"
"11001310305120260015700","civil","civil_ordinario","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Diego","Diego","Declarativos Especiales Divisorio","Auto Inadmite Demanda (2026-04-14)","received"
"11001310305120260015800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260015900","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Francesa","Ejecutivos","","archived"
"11001310305120260016000","civil","civil_ordinario","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Diego","Declarativos Verbal Pertenencia","","received"
"11001310305120260016100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260016200","civil","civil_insolvencia","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado","Francesa","Insolvencia De La Persona Natural","Auto Resuelve Objeciones (2026-04-22)","archived"
"11001310305120260016300","civil","civil_ejecutivo","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Pendiente Oficios;Despacho Diego","Diego","Ejecutivos","","received"
"11001310305120260016400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260016500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Seguridad Social","","received"
"11001310305120260016600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260016700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260016800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260016900","civil","civil_ordinario","activo","no","Para rechazar demanda","sin_dato","Planner: Despacho para Rechazar | En curso","Francesa","Declarativos Verbal Pertenencia","","received"
"11001310305120260017100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260017200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260017300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260017500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260017600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260017700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260017800","civil","civil_ejecutivo","activo","no","Revisión manual","sin_dato","1. **Revisión manual** — el auto no encajó en regla automática. 2. **No devolver a Estado** — ese bucket es la cola previa; al revisar el estado se mueve a Términos, Ingreso, Letra, etc. 3. Auto: Auto Innadmite-Cuaderno Principal. Definir destino con el titular.","Francesa","Ejecutivos","Auto Innadmite-Cuaderno Principal (2026-06-10)","received"
"11001310305120260017900","civil","civil_otros","activo","no","Despacho Entradas Junio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Junio 2026 | En curso | Despacho Diego","Diego","Otros Procesos / Nulidad De Contrato","Auto Inadmite Demanda (2026-04-07)","received"
"11001310305120260018000","civil","civil_insolvencia","activo","no","Despacho Entradas Julio 2026","Términos corriendo","Planner: Despacho Entradas Julio 2026 | En curso | Términos;Despacho Fran","Francesa","Insolvencia De La Persona Natural","110013103051 2026 00180 00 (2026-04-07)","received"
"11001310305120260018100","civil","civil_ordinario","activo","no","Despacho Entradas Junio","En trámite — entrada/estado","Planner: Despacho Entradas Junio | En curso | Despacho Diego","Diego","Declarativos Especiales Divisorio","Auto Notificacion Traslado_01Principal (2026-06-03)","received"
"11001310305120260018200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260018300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260018400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260018500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260018600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260018700","civil","civil_ejecutivo","activo","no","Oficios pendientes de firma","sin_dato","Planner: Oficios Pendientes de firma | En curso | Pendiente Oficios","Francesa","Ejecutivos","Auto Libra Mandamiento (2026-04-14)","received"
"11001310305120260018800","civil","civil_otros","activo","no","Despacho Entradas Julio 2026","Términos corriendo","Planner: Despacho Entradas Julio 2026 | En curso | Términos;Despacho Diego","Diego","Otros Procesos / Restitución De Inmuble","Auto Admite Demanda_01Principal (2026-06-03)","received"
"11001310305120260018900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260019000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260019100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho A La Salud","","received"
"11001310305120260019200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260019300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260019400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260019500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Seguridad Social","","received"
"11001310305120260019600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","1. **Revisión manual** — el auto no encajó en regla automática. 2. **No devolver a Estado** — ese bucket es la cola previa; al revisar el estado se mueve a Términos, Ingreso, Letra, etc. 3. Auto: Auto Dirime Conflicto. Definir destino con el titular.","Diego","Acción de tutela","Auto Dirime Conflicto (2026-04-22)","received"
"11001310305120260019700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260019800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260019900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260020000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
